"date","ristorante","lordototale","weekday","LOCALITA.x","LOCALITA.y","FENOMENI","year","month","day","place","population","totale_casi"
"2020-04-11","R001",0,"Saturday","Piacenza","Piacenza","N",2020,4,11,"Piacenza",283433,3063
"2020-04-11","R002",0,"Saturday","Piacenza","Piacenza","N",2020,4,11,"Piacenza",283433,3063
"2020-04-11","R003",0,"Saturday","Piacenza","Piacenza","N",2020,4,11,"Piacenza",283433,3063
"2020-04-11","R004",0,"Saturday","Pavia","Pavia","N",2020,4,11,"Stradella",11689,3049
"2020-04-11","R005",0,"Saturday","Pavia","Pavia","N",2020,4,11,"Voghera",39006,3049
"2020-04-12","R000",0,"Sunday","Pavia","Pavia","N",2020,4,12,"Montebello",1525,3133
"2020-04-12","R001",0,"Sunday","Piacenza","Piacenza","N",2020,4,12,"Piacenza",283433,3100
"2020-04-12","R002",0,"Sunday","Piacenza","Piacenza","N",2020,4,12,"Piacenza",283433,3100
"2020-04-12","R003",0,"Sunday","Piacenza","Piacenza","N",2020,4,12,"Piacenza",283433,3100
"2020-04-12","R004",0,"Sunday","Pavia","Pavia","N",2020,4,12,"Stradella",11689,3133
"2020-04-12","R005",0,"Sunday","Pavia","Pavia","N",2020,4,12,"Voghera",39006,3133
"2020-04-13","R000",0,"Monday","Pavia","Pavia","N",2020,4,13,"Montebello",1525,3193
"2020-04-13","R001",0,"Monday","Piacenza","Piacenza","N",2020,4,13,"Piacenza",283433,3138
"2020-04-13","R002",0,"Monday","Piacenza","Piacenza","N",2020,4,13,"Piacenza",283433,3138
"2020-04-13","R003",0,"Monday","Piacenza","Piacenza","N",2020,4,13,"Piacenza",283433,3138
"2020-04-13","R004",0,"Monday","Pavia","Pavia","N",2020,4,13,"Stradella",11689,3193
"2020-04-13","R005",0,"Monday","Pavia","Pavia","N",2020,4,13,"Voghera",39006,3193
"2020-04-14","R000",0,"Tuesday","Pavia","Pavia","N",2020,4,14,"Montebello",1525,3246
"2020-04-14","R001",0,"Tuesday","Piacenza","Piacenza","N",2020,4,14,"Piacenza",283433,3167
"2020-04-14","R002",0,"Tuesday","Piacenza","Piacenza","N",2020,4,14,"Piacenza",283433,3167
"2020-04-14","R003",0,"Tuesday","Piacenza","Piacenza","N",2020,4,14,"Piacenza",283433,3167
"2020-04-14","R004",0,"Tuesday","Pavia","Pavia","N",2020,4,14,"Stradella",11689,3246
"2020-04-14","R005",0,"Tuesday","Pavia","Pavia","N",2020,4,14,"Voghera",39006,3246
"2020-04-15","R000",0,"Wednesday","Pavia","Pavia","N",2020,4,15,"Montebello",1525,3316
"2020-04-15","R001",0,"Wednesday","Piacenza","Piacenza","N",2020,4,15,"Piacenza",283433,3223
"2020-04-15","R002",0,"Wednesday","Piacenza","Piacenza","N",2020,4,15,"Piacenza",283433,3223
"2020-04-15","R003",0,"Wednesday","Piacenza","Piacenza","N",2020,4,15,"Piacenza",283433,3223
"2020-04-15","R004",0,"Wednesday","Pavia","Pavia","N",2020,4,15,"Stradella",11689,3316
"2020-04-15","R005",0,"Wednesday","Pavia","Pavia","N",2020,4,15,"Voghera",39006,3316
"2020-04-16","R000",0,"Thursday","Pavia","Pavia","N",2020,4,16,"Montebello",1525,3390
"2020-04-16","R001",0,"Thursday","Piacenza","Piacenza","N",2020,4,16,"Piacenza",283433,3249
"2020-04-16","R002",0,"Thursday","Piacenza","Piacenza","N",2020,4,16,"Piacenza",283433,3249
"2020-04-16","R003",0,"Thursday","Piacenza","Piacenza","N",2020,4,16,"Piacenza",283433,3249
"2020-04-16","R004",0,"Thursday","Pavia","Pavia","N",2020,4,16,"Stradella",11689,3390
"2020-04-16","R005",0,"Thursday","Pavia","Pavia","N",2020,4,16,"Voghera",39006,3390
"2020-04-17","R000",0,"Friday","Pavia","Pavia","N",2020,4,17,"Montebello",1525,3448
"2020-04-17","R001",0,"Friday","Piacenza","Piacenza","N",2020,4,17,"Piacenza",283433,3274
"2020-04-17","R002",0,"Friday","Piacenza","Piacenza","N",2020,4,17,"Piacenza",283433,3274
"2020-04-17","R003",0,"Friday","Piacenza","Piacenza","N",2020,4,17,"Piacenza",283433,3274
"2020-04-17","R004",0,"Friday","Pavia","Pavia","N",2020,4,17,"Stradella",11689,3448
"2020-04-17","R005",0,"Friday","Pavia","Pavia","N",2020,4,17,"Voghera",39006,3448
"2020-04-18","R000",0,"Saturday","Pavia","Pavia","N",2020,4,18,"Montebello",1525,3536
"2020-04-18","R001",0,"Saturday","Piacenza","Piacenza","N",2020,4,18,"Piacenza",283433,3299
"2020-04-18","R002",0,"Saturday","Piacenza","Piacenza","N",2020,4,18,"Piacenza",283433,3299
"2020-04-18","R003",0,"Saturday","Piacenza","Piacenza","N",2020,4,18,"Piacenza",283433,3299
"2020-04-18","R004",0,"Saturday","Pavia","Pavia","N",2020,4,18,"Stradella",11689,3536
"2020-04-18","R005",0,"Saturday","Pavia","Pavia","N",2020,4,18,"Voghera",39006,3536
"2020-04-19","R000",0,"Sunday","Pavia","Pavia","pioggia ",2020,4,19,"Montebello",1525,3582
"2020-04-19","R001",0,"Sunday","Piacenza","Piacenza","pioggia ",2020,4,19,"Piacenza",283433,3369
"2020-04-19","R002",0,"Sunday","Piacenza","Piacenza","pioggia ",2020,4,19,"Piacenza",283433,3369
"2020-04-19","R003",0,"Sunday","Piacenza","Piacenza","pioggia ",2020,4,19,"Piacenza",283433,3369
"2020-04-19","R004",0,"Sunday","Pavia","Pavia","pioggia ",2020,4,19,"Stradella",11689,3582
"2020-04-19","R005",0,"Sunday","Pavia","Pavia","pioggia ",2020,4,19,"Voghera",39006,3582
"2020-04-20","R000",0,"Monday","Pavia","Pavia","pioggia ",2020,4,20,"Montebello",1525,3641
"2020-04-20","R001",0,"Monday","Piacenza","Piacenza","pioggia ",2020,4,20,"Piacenza",283433,3393
"2020-04-20","R002",0,"Monday","Piacenza","Piacenza","pioggia ",2020,4,20,"Piacenza",283433,3393
"2020-04-20","R003",0,"Monday","Piacenza","Piacenza","pioggia ",2020,4,20,"Piacenza",283433,3393
"2020-04-20","R004",0,"Monday","Pavia","Pavia","pioggia ",2020,4,20,"Stradella",11689,3641
"2020-04-20","R005",0,"Monday","Pavia","Pavia","pioggia ",2020,4,20,"Voghera",39006,3641
"2020-04-21","R000",0,"Tuesday","Pavia","Pavia","pioggia ",2020,4,21,"Montebello",1525,3705
"2020-04-21","R001",0,"Tuesday","Piacenza","Piacenza","pioggia ",2020,4,21,"Piacenza",283433,3460
"2020-04-21","R002",0,"Tuesday","Piacenza","Piacenza","pioggia ",2020,4,21,"Piacenza",283433,3460
"2020-04-21","R003",0,"Tuesday","Piacenza","Piacenza","pioggia ",2020,4,21,"Piacenza",283433,3460
"2020-04-21","R004",0,"Tuesday","Pavia","Pavia","pioggia ",2020,4,21,"Stradella",11689,3705
"2020-04-21","R005",0,"Tuesday","Pavia","Pavia","pioggia ",2020,4,21,"Voghera",39006,3705
"2020-04-22","R000",0,"Wednesday","Pavia","Pavia","N",2020,4,22,"Montebello",1525,3798
"2020-04-22","R001",0,"Wednesday","Piacenza","Piacenza","N",2020,4,22,"Piacenza",283433,3533
"2020-04-22","R002",0,"Wednesday","Piacenza","Piacenza","N",2020,4,22,"Piacenza",283433,3533
"2020-04-22","R003",0,"Wednesday","Piacenza","Piacenza","N",2020,4,22,"Piacenza",283433,3533
"2020-04-22","R004",0,"Wednesday","Pavia","Pavia","N",2020,4,22,"Stradella",11689,3798
"2020-04-22","R005",0,"Wednesday","Pavia","Pavia","N",2020,4,22,"Voghera",39006,3798
"2020-04-23","R000",0,"Thursday","Pavia","Pavia","N",2020,4,23,"Montebello",1525,3874
"2020-04-23","R001",0,"Thursday","Piacenza","Piacenza","N",2020,4,23,"Piacenza",283433,3586
"2020-04-23","R002",0,"Thursday","Piacenza","Piacenza","N",2020,4,23,"Piacenza",283433,3586
"2020-04-23","R003",0,"Thursday","Piacenza","Piacenza","N",2020,4,23,"Piacenza",283433,3586
"2020-04-23","R004",0,"Thursday","Pavia","Pavia","N",2020,4,23,"Stradella",11689,3874
"2020-04-23","R005",0,"Thursday","Pavia","Pavia","N",2020,4,23,"Voghera",39006,3874
"2020-04-24","R000",0,"Friday","Pavia","Pavia","N",2020,4,24,"Montebello",1525,3991
"2020-04-24","R001",0,"Friday","Piacenza","Piacenza","N",2020,4,24,"Piacenza",283433,3635
"2020-04-24","R002",0,"Friday","Piacenza","Piacenza","N",2020,4,24,"Piacenza",283433,3635
"2020-04-24","R003",0,"Friday","Piacenza","Piacenza","N",2020,4,24,"Piacenza",283433,3635
"2020-04-24","R004",0,"Friday","Pavia","Pavia","N",2020,4,24,"Stradella",11689,3991
"2020-04-24","R005",0,"Friday","Pavia","Pavia","N",2020,4,24,"Voghera",39006,3991
"2020-04-25","R000",0,"Saturday","Pavia","Pavia","N",2020,4,25,"Montebello",1525,4036
"2020-04-25","R001",0,"Saturday","Piacenza","Piacenza","N",2020,4,25,"Piacenza",283433,3695
"2020-04-25","R002",0,"Saturday","Piacenza","Piacenza","N",2020,4,25,"Piacenza",283433,3695
"2020-04-25","R003",0,"Saturday","Piacenza","Piacenza","N",2020,4,25,"Piacenza",283433,3695
"2020-04-25","R004",0,"Saturday","Pavia","Pavia","N",2020,4,25,"Stradella",11689,4036
"2020-04-25","R005",0,"Saturday","Pavia","Pavia","N",2020,4,25,"Voghera",39006,4036
"2020-04-26","R000",0,"Sunday","Pavia","Pavia","N",2020,4,26,"Montebello",1525,4044
"2020-04-26","R001",0,"Sunday","Piacenza","Piacenza","N",2020,4,26,"Piacenza",283433,3751
"2020-04-26","R002",0,"Sunday","Piacenza","Piacenza","N",2020,4,26,"Piacenza",283433,3751
"2020-04-26","R003",0,"Sunday","Piacenza","Piacenza","N",2020,4,26,"Piacenza",283433,3751
"2020-04-26","R004",0,"Sunday","Pavia","Pavia","N",2020,4,26,"Stradella",11689,4044
"2020-04-26","R005",0,"Sunday","Pavia","Pavia","N",2020,4,26,"Voghera",39006,4044
"2020-04-27","R000",0,"Monday","Pavia","Pavia","N",2020,4,27,"Montebello",1525,4129
"2020-04-27","R001",0,"Monday","Piacenza","Piacenza","N",2020,4,27,"Piacenza",283433,3826
"2020-04-27","R002",0,"Monday","Piacenza","Piacenza","N",2020,4,27,"Piacenza",283433,3826
"2020-04-27","R003",0,"Monday","Piacenza","Piacenza","N",2020,4,27,"Piacenza",283433,3826
"2020-04-27","R004",0,"Monday","Pavia","Pavia","N",2020,4,27,"Stradella",11689,4129
"2020-04-27","R005",0,"Monday","Pavia","Pavia","N",2020,4,27,"Voghera",39006,4129
"2020-04-28","R000",0,"Tuesday","Pavia","Pavia","pioggia ",2020,4,28,"Montebello",1525,4228
"2020-04-28","R001",0,"Tuesday","Piacenza","Piacenza","pioggia temporale ",2020,4,28,"Piacenza",283433,3918
"2020-04-28","R002",0,"Tuesday","Piacenza","Piacenza","pioggia temporale ",2020,4,28,"Piacenza",283433,3918
"2020-04-28","R003",0,"Tuesday","Piacenza","Piacenza","pioggia temporale ",2020,4,28,"Piacenza",283433,3918
"2020-04-28","R004",0,"Tuesday","Pavia","Pavia","pioggia ",2020,4,28,"Stradella",11689,4228
"2020-04-28","R005",0,"Tuesday","Pavia","Pavia","pioggia ",2020,4,28,"Voghera",39006,4228
"2020-04-29","R000",0,"Wednesday","Pavia","Pavia","pioggia ",2020,4,29,"Montebello",1525,4280
"2020-04-29","R001",0,"Wednesday","Piacenza","Piacenza","N",2020,4,29,"Piacenza",283433,3993
"2020-04-29","R002",0,"Wednesday","Piacenza","Piacenza","N",2020,4,29,"Piacenza",283433,3993
"2020-04-29","R003",0,"Wednesday","Piacenza","Piacenza","N",2020,4,29,"Piacenza",283433,3993
"2020-04-29","R004",0,"Wednesday","Pavia","Pavia","pioggia ",2020,4,29,"Stradella",11689,4280
"2020-04-29","R005",0,"Wednesday","Pavia","Pavia","pioggia ",2020,4,29,"Voghera",39006,4280
"2020-04-30","R000",0,"Thursday","Pavia","Pavia","pioggia ",2020,4,30,"Montebello",1525,4349
"2020-04-30","R001",0,"Thursday","Piacenza","Piacenza","N",2020,4,30,"Piacenza",283433,4062
"2020-04-30","R002",0,"Thursday","Piacenza","Piacenza","N",2020,4,30,"Piacenza",283433,4062
"2020-04-30","R003",0,"Thursday","Piacenza","Piacenza","N",2020,4,30,"Piacenza",283433,4062
"2020-04-30","R004",0,"Thursday","Pavia","Pavia","pioggia ",2020,4,30,"Stradella",11689,4349
"2020-04-30","R005",0,"Thursday","Pavia","Pavia","pioggia ",2020,4,30,"Voghera",39006,4349
"2020-05-01","R000",0,"Friday","Pavia","Pavia","pioggia ",2020,5,1,"Montebello",1525,4416
"2020-05-01","R001",0,"Friday","Piacenza","Piacenza","N",2020,5,1,"Piacenza",283433,4115
"2020-05-01","R002",0,"Friday","Piacenza","Piacenza","N",2020,5,1,"Piacenza",283433,4115
"2020-05-01","R003",4.13,"Friday","Piacenza","Piacenza","N",2020,5,1,"Piacenza",283433,4115
"2020-05-01","R004",0,"Friday","Pavia","Pavia","pioggia ",2020,5,1,"Stradella",11689,4416
"2020-05-01","R005",0,"Friday","Pavia","Pavia","pioggia ",2020,5,1,"Voghera",39006,4416
"2020-05-02","R000",0,"Saturday","Pavia","Pavia","nebbia ",2020,5,2,"Montebello",1525,4456
"2020-05-02","R001",0,"Saturday","Piacenza","Piacenza","N",2020,5,2,"Piacenza",283433,4175
"2020-05-02","R002",0,"Saturday","Piacenza","Piacenza","N",2020,5,2,"Piacenza",283433,4175
"2020-05-02","R003",0,"Saturday","Piacenza","Piacenza","N",2020,5,2,"Piacenza",283433,4175
"2020-05-02","R004",0,"Saturday","Pavia","Pavia","nebbia ",2020,5,2,"Stradella",11689,4456
"2020-05-02","R005",0,"Saturday","Pavia","Pavia","nebbia ",2020,5,2,"Voghera",39006,4456
"2020-05-03","R000",0,"Sunday","Pavia","Pavia","N",2020,5,3,"Montebello",1525,4490
"2020-05-03","R001",0,"Sunday","Piacenza","Piacenza","N",2020,5,3,"Piacenza",283433,4214
"2020-05-03","R002",0,"Sunday","Piacenza","Piacenza","N",2020,5,3,"Piacenza",283433,4214
"2020-05-03","R003",0,"Sunday","Piacenza","Piacenza","N",2020,5,3,"Piacenza",283433,4214
"2020-05-03","R004",0,"Sunday","Pavia","Pavia","N",2020,5,3,"Stradella",11689,4490
"2020-05-03","R005",0,"Sunday","Pavia","Pavia","N",2020,5,3,"Voghera",39006,4490
"2020-05-04","R000",0,"Monday","Pavia","Pavia","N",2020,5,4,"Montebello",1525,4522
"2020-05-04","R001",22520.5596,"Monday","Piacenza","Piacenza","N",2020,5,4,"Piacenza",283433,4251
"2020-05-04","R002",0,"Monday","Piacenza","Piacenza","N",2020,5,4,"Piacenza",283433,4251
"2020-05-04","R003",0,"Monday","Piacenza","Piacenza","N",2020,5,4,"Piacenza",283433,4251
"2020-05-04","R004",18317.7477,"Monday","Pavia","Pavia","N",2020,5,4,"Stradella",11689,4522
"2020-05-04","R005",20093.4412,"Monday","Pavia","Pavia","N",2020,5,4,"Voghera",39006,4522
"2020-05-05","R000",0,"Tuesday","Pavia","Pavia","N",2020,5,5,"Montebello",1525,4551
"2020-05-05","R001",27817.5737,"Tuesday","Piacenza","Piacenza","N",2020,5,5,"Piacenza",283433,4286
"2020-05-05","R002",0,"Tuesday","Piacenza","Piacenza","N",2020,5,5,"Piacenza",283433,4286
"2020-05-05","R003",0,"Tuesday","Piacenza","Piacenza","N",2020,5,5,"Piacenza",283433,4286
"2020-05-05","R004",22887.0145,"Tuesday","Pavia","Pavia","N",2020,5,5,"Stradella",11689,4551
"2020-05-05","R005",25861.7296,"Tuesday","Pavia","Pavia","N",2020,5,5,"Voghera",39006,4551
"2020-05-06","R000",0,"Wednesday","Pavia","Pavia","N",2020,5,6,"Montebello",1525,4621
"2020-05-06","R001",31704.2754,"Wednesday","Piacenza","Piacenza","N",2020,5,6,"Piacenza",283433,4295
"2020-05-06","R002",0,"Wednesday","Piacenza","Piacenza","N",2020,5,6,"Piacenza",283433,4295
"2020-05-06","R003",0,"Wednesday","Piacenza","Piacenza","N",2020,5,6,"Piacenza",283433,4295
"2020-05-06","R004",19965.3286,"Wednesday","Pavia","Pavia","N",2020,5,6,"Stradella",11689,4621
"2020-05-06","R005",23075.9207,"Wednesday","Pavia","Pavia","N",2020,5,6,"Voghera",39006,4621
"2020-05-07","R000",12871.4754,"Thursday","Pavia","Pavia","N",2020,5,7,"Montebello",1525,4652
"2020-05-07","R001",30668.3475,"Thursday","Piacenza","Piacenza","N",2020,5,7,"Piacenza",283433,4300
"2020-05-07","R002",14060.5437,"Thursday","Piacenza","Piacenza","N",2020,5,7,"Piacenza",283433,4300
"2020-05-07","R003",0,"Thursday","Piacenza","Piacenza","N",2020,5,7,"Piacenza",283433,4300
"2020-05-07","R004",19658.8413,"Thursday","Pavia","Pavia","N",2020,5,7,"Stradella",11689,4652
"2020-05-07","R005",19895.0773,"Thursday","Pavia","Pavia","N",2020,5,7,"Voghera",39006,4652
"2020-05-08","R000",15634.4867,"Friday","Pavia","Pavia","N",2020,5,8,"Montebello",1525,4704
"2020-05-08","R001",34816.9325,"Friday","Piacenza","Piacenza","N",2020,5,8,"Piacenza",283433,4334
"2020-05-08","R002",18705.596,"Friday","Piacenza","Piacenza","N",2020,5,8,"Piacenza",283433,4334
"2020-05-08","R003",0,"Friday","Piacenza","Piacenza","N",2020,5,8,"Piacenza",283433,4334
"2020-05-08","R004",22719.1713,"Friday","Pavia","Pavia","N",2020,5,8,"Stradella",11689,4704
"2020-05-08","R005",22116.7282,"Friday","Pavia","Pavia","N",2020,5,8,"Voghera",39006,4704
"2020-05-09","R000",21602.9562,"Saturday","Pavia","Pavia","N",2020,5,9,"Montebello",1525,4742
"2020-05-09","R001",38253.299,"Saturday","Piacenza","Piacenza","N",2020,5,9,"Piacenza",283433,4346
"2020-05-09","R002",20172.3242,"Saturday","Piacenza","Piacenza","N",2020,5,9,"Piacenza",283433,4346
"2020-05-09","R003",0,"Saturday","Piacenza","Piacenza","N",2020,5,9,"Piacenza",283433,4346
"2020-05-09","R004",23144.4374,"Saturday","Pavia","Pavia","N",2020,5,9,"Stradella",11689,4742
"2020-05-09","R005",22851.6204,"Saturday","Pavia","Pavia","N",2020,5,9,"Voghera",39006,4742
"2020-05-10","R000",15185.597,"Sunday","Pavia","Pavia","pioggia ",2020,5,10,"Montebello",1525,4777
"2020-05-10","R001",32072.0106,"Sunday","Piacenza","Piacenza","N",2020,5,10,"Piacenza",283433,4361
"2020-05-10","R002",17053.596,"Sunday","Piacenza","Piacenza","N",2020,5,10,"Piacenza",283433,4361
"2020-05-10","R003",0,"Sunday","Piacenza","Piacenza","N",2020,5,10,"Piacenza",283433,4361
"2020-05-10","R004",17521.2359,"Sunday","Pavia","Pavia","pioggia ",2020,5,10,"Stradella",11689,4777
"2020-05-10","R005",18493.9748,"Sunday","Pavia","Pavia","pioggia ",2020,5,10,"Voghera",39006,4777
"2020-05-11","R000",13828.3551,"Monday","Pavia","Pavia","pioggia ",2020,5,11,"Montebello",1525,4801
"2020-05-11","R001",28943.4117,"Monday","Piacenza","Piacenza","N",2020,5,11,"Piacenza",283433,4375
"2020-05-11","R002",14738.318,"Monday","Piacenza","Piacenza","N",2020,5,11,"Piacenza",283433,4375
"2020-05-11","R003",0,"Monday","Piacenza","Piacenza","N",2020,5,11,"Piacenza",283433,4375
"2020-05-11","R004",18514.6661,"Monday","Pavia","Pavia","pioggia ",2020,5,11,"Stradella",11689,4801
"2020-05-11","R005",17882.5696,"Monday","Pavia","Pavia","pioggia ",2020,5,11,"Voghera",39006,4801
"2020-05-12","R000",10743.5755,"Tuesday","Pavia","Pavia","pioggia ",2020,5,12,"Montebello",1525,4820
"2020-05-12","R001",26528.9724,"Tuesday","Piacenza","Piacenza","pioggia ",2020,5,12,"Piacenza",283433,4386
"2020-05-12","R002",15588.4785,"Tuesday","Piacenza","Piacenza","pioggia ",2020,5,12,"Piacenza",283433,4386
"2020-05-12","R003",0,"Tuesday","Piacenza","Piacenza","pioggia ",2020,5,12,"Piacenza",283433,4386
"2020-05-12","R004",17881.5784,"Tuesday","Pavia","Pavia","pioggia ",2020,5,12,"Stradella",11689,4820
"2020-05-12","R005",18586.4042,"Tuesday","Pavia","Pavia","pioggia ",2020,5,12,"Voghera",39006,4820
"2020-05-13","R000",13869.4486,"Wednesday","Pavia","Pavia","pioggia ",2020,5,13,"Montebello",1525,4849
"2020-05-13","R001",27542.8461,"Wednesday","Piacenza","Piacenza","pioggia temporale ",2020,5,13,"Piacenza",283433,4391
"2020-05-13","R002",16548.084,"Wednesday","Piacenza","Piacenza","pioggia temporale ",2020,5,13,"Piacenza",283433,4391
"2020-05-13","R003",0,"Wednesday","Piacenza","Piacenza","pioggia temporale ",2020,5,13,"Piacenza",283433,4391
"2020-05-13","R004",18488.6058,"Wednesday","Pavia","Pavia","pioggia ",2020,5,13,"Stradella",11689,4849
"2020-05-13","R005",16903.1401,"Wednesday","Pavia","Pavia","pioggia ",2020,5,13,"Voghera",39006,4849
"2020-05-14","R000",13042.953,"Thursday","Pavia","Pavia","pioggia temporale ",2020,5,14,"Montebello",1525,4896
"2020-05-14","R001",25968.7379,"Thursday","Piacenza","Piacenza","N",2020,5,14,"Piacenza",283433,4405
"2020-05-14","R002",16061.2809,"Thursday","Piacenza","Piacenza","N",2020,5,14,"Piacenza",283433,4405
"2020-05-14","R003",0,"Thursday","Piacenza","Piacenza","N",2020,5,14,"Piacenza",283433,4405
"2020-05-14","R004",17634.687,"Thursday","Pavia","Pavia","pioggia temporale ",2020,5,14,"Stradella",11689,4896
"2020-05-14","R005",15707.8768,"Thursday","Pavia","Pavia","pioggia temporale ",2020,5,14,"Voghera",39006,4896
"2020-05-15","R000",17025.7185,"Friday","Pavia","Pavia","pioggia ",2020,5,15,"Montebello",1525,4919
"2020-05-15","R001",35698.0267,"Friday","Piacenza","Piacenza","pioggia ",2020,5,15,"Piacenza",283433,4412
"2020-05-15","R002",21646.8994,"Friday","Piacenza","Piacenza","pioggia ",2020,5,15,"Piacenza",283433,4412
"2020-05-15","R003",0,"Friday","Piacenza","Piacenza","pioggia ",2020,5,15,"Piacenza",283433,4412
"2020-05-15","R004",20768.944,"Friday","Pavia","Pavia","pioggia ",2020,5,15,"Stradella",11689,4919
"2020-05-15","R005",20361.1478,"Friday","Pavia","Pavia","pioggia ",2020,5,15,"Voghera",39006,4919
"2020-05-16","R000",20383.7802,"Saturday","Pavia","Pavia","pioggia ",2020,5,16,"Montebello",1525,4944
"2020-05-16","R001",32111.6586,"Saturday","Piacenza","Piacenza","pioggia ",2020,5,16,"Piacenza",283433,4417
"2020-05-16","R002",20109.2178,"Saturday","Piacenza","Piacenza","pioggia ",2020,5,16,"Piacenza",283433,4417
"2020-05-16","R003",0,"Saturday","Piacenza","Piacenza","pioggia ",2020,5,16,"Piacenza",283433,4417
"2020-05-16","R004",24852.9358,"Saturday","Pavia","Pavia","pioggia ",2020,5,16,"Stradella",11689,4944
"2020-05-16","R005",24177.6808,"Saturday","Pavia","Pavia","pioggia ",2020,5,16,"Voghera",39006,4944
"2020-05-17","R000",18842.0925,"Sunday","Pavia","Pavia","pioggia ",2020,5,17,"Montebello",1525,4979
"2020-05-17","R001",32872.9415,"Sunday","Piacenza","Piacenza","N",2020,5,17,"Piacenza",283433,4422
"2020-05-17","R002",17423.5201,"Sunday","Piacenza","Piacenza","N",2020,5,17,"Piacenza",283433,4422
"2020-05-17","R003",0,"Sunday","Piacenza","Piacenza","N",2020,5,17,"Piacenza",283433,4422
"2020-05-17","R004",20165.3032,"Sunday","Pavia","Pavia","pioggia ",2020,5,17,"Stradella",11689,4979
"2020-05-17","R005",20023.9746,"Sunday","Pavia","Pavia","pioggia ",2020,5,17,"Voghera",39006,4979
"2020-05-18","R000",19258.603,"Monday","Pavia","Pavia","N",2020,5,18,"Montebello",1525,5022
"2020-05-18","R001",27702.9249,"Monday","Piacenza","Piacenza","N",2020,5,18,"Piacenza",283433,4433
"2020-05-18","R002",19963.9244,"Monday","Piacenza","Piacenza","N",2020,5,18,"Piacenza",283433,4433
